,n,Labels,comment_text
8464,,1,det är en klassisker david wood höll upp det också i en av sina nyare videor the two faces of islam why all muslims benefit from terrorism david wood muslimerna i mig något galen på smutsiga ormar hela högen även äcklena som är något lismar och har sig trots tiden de är komplett satanisk smuts sen om betonglejonsuggorna så ser jag att de var kvar en av de främsta på bilden här intill volvon antagligen därför han krashade in i åhléns annars hade han nog fortsatt hela vägen bak riksdagen bilden till denna artikel
3659,35.0,0,undrar om han barn älskar sin pappa fortfarande  åkte förbi där med buss   min innan alltså hur lång tid tar dte från frihmamnen till hötorget  jag var iallafall framme i frihamnen när detta hände presic
2379,55.0,0,vad ska jag svara på detta  jag jobbar inte själv på akuten och vet därför lika   lite som dig om det förekommit skottlossningar i samband med attentatet eller ej    hon nämner också själv att dom inte vet om det har ett samband eller om det är enskilda händelser på något annat håll i staden  mvh
1447,17.0,0,om ens mål är att skada   döda så är det väl ingen större idé att köra sakta
342,11.0,0,lastbilen körde   eller  kilometer i timmen   enligt den intervjuade i sr
8058,,1,haha på alla videos intervjuer och filmer så är det bara invandrare i stockholm fyfan jag har sprungit upp hoppet detta är inte bara någonmer helt sjukt hur långt det har gått finns dom tid
8008,,1,är du helt slut i huvudet du har ha terrorism för att rätt motmedel ska kunna åberopas jävla dåre ontt en vän är i plats och säger det är kaos sju stycken och troligen flera döda
2527,14.0,0,det stämmer mohammed belkaid bodde också i märsta  han var delaktig i paris dådet
727,12.0,0,lycka till  sett ett par hundra som matchar hans utseende bara idag
4577,33.0,0,jo  det ligger en väska där men den behöver ju inte tillhöra personen på bilden  under personen finns däremot något blått  ser ut som en väska  som har en annan nyans än jackan
976,38.0,1,flyr  de flesta flyr knappt utan vill ha allt serverat på ett silverfat  helst guld  när dom väl hört hur resterande  flyktingar  får det i sverige är det väl självklart dessa pack tar tillfället i akt med offerkoftan
6415,,1,absolut hur man än tar och vänder på detta står de skyldiga våra grannländer som fört en ansvarslös politik detta har nu drabbat sverige att i sitt eget land behöva stå orolig rädd för detta är skamligt men vad ska man förvänta sig för åtgärder är det kärlek och demokrati som vinner över terrorn i världen eller ska man som löfvens idol arnstad försöka sig på en teori att denna handling var lika illa som den i trollhättan som dessutom gjordes via en sd are mina tidigare skribenter varit inne på bör man ha hinder för fordon på alla ställen svaret i det är väl att det alltid finns andra platser sen bör man direkt skeppa ut folk vi inte har medborgarskap att gm dessutom gillat is propaganda utan att plockas in visar med all tydlighet vår naiva inställning hatar verkligen våra medier
3516,50.0,0,absolut det här  det är onödigt att göra det mer komplicerat än så    jag såg att någon tidigare i tråden tänkt samma scenario som jag      tanken var att smälla bomben någonstans men det misslyckas  då ser han en lastbil på tomgång och snor den   idéen är ju inte direkt ny
5946,,1,efter en si här allvarlig händelse sä tror jag att till och med aftonhoran har vett nog att censurera en misstänkt som man inte har någon relation om
8472,,1,vi har ett par hundra mu isis mördare som glider runt i orten vi ska va glada att det enda de verkar ha gjort är bränna kvinnor i burar för tydligen verkar ingen av dem ens hantera bomber och det ska vi säga jävligt tacksamma för muslimen brände upp sig egen bomb och inte mycket mer gårdagens muslim bränner sig på den egna bomben hade ju fungerat hade det kanske blivit ett betydligt värre gift nu brann det ju bara en brand dock gårdagens läxa för Jesus själv är att inte gå på stan med hörlurarna på
3940,98.0,1,det är jag   vadå dum   eftersom polisen tar gooood tid på sig  så ville jag bara hjälpa till  obs la ej upp bilder utan länkade hit så de kunde läsa  ingen bad dem att gå in på bilder där det står varning före     jag lider med deras familj och har noll tolerans mot det som hände i stockholm  men det var bara en tidsfråga innan det händer igen  att sverige inte fattar att bjuda hit alla skäggbarn kommer skapa problem  eller ja   de blundar för det     hoppas på högre säkerhet nu   att ingen ska få lida såhär mer
1299,135.0,0,om vi tänker oss ett alternativt scenario   en ensam galning  om så än islamskt eller dyl   vad talar för det      bilen stals precis innan  berlin nice var väl bilarna stulna ganska bra tag innan  iaf ett par timmar   känns osannolikt att terroristen knallade runt  visste att den lastbilen skulle vara där  med nycklarna i       rutten var dåligt planerad  hade han velat ha ihjäl fler hade han kört någon annan stans  dessutom hade han förmodligen inte förutsett lejonen som stoppade upp hans färd       han verkade vara ensam       egentligen fel tidpunkt för en  effektiv  attack  hade han kört en timme efter hade det väl varit många fler på drottninggatan       han har setts i tunnelbanan  flyendes  dålig väg      hade han varit en sann islamist hade han haft någon bomb vapen på sig för att dö själv på plats
1348,19.0,0,nä precis  ingen dog  det finns bara bilder från platsen på folk som ligger i flera delar på gatan
660,49.0,0,det skulle ju kunna vara denna person     enligt uppgift till aftonbladet är en militärklädd man gripen  men det ska också finnas en person som eftersöks av polisen enligt aftonbladets källor  den mannen ska vara klädd i grön jacka  vita skor och en grå huvtröja och är på fri fot
1492,53.0,0,jag har nu skapat en tråd åt er konspirationsteoretiker  där ni kan spekulera kring mörkläggning om antalet döda   fb  om man sitter på olika information  t ex  antal döda      är det en konspiration    jag föreslår att spekulationer kring mörkläggning om antalet döda hädanefter diskuteras där  fram tills dess att officiella siffror har presenterats
6129,,1,jag tyckte jag var för lite blod därav jämförelsen mm mma
7055,,1,vet inte om det står i tråden men lastbilen hade brunnit den har flyttat in intill korvkiosken dem tömde kulturhuset en kärring ursäkta också ville veta varför man kan inte emot när polisen ger order
6654,,1,ja hemskt med de som bryr sig om sina medmänniskor och varnat om detta i många sammanhang hemskt att de missade denna varning 1 Vad vad som är hemskt är väl ändå det äckliga jävla pack som bidragit till detta alla svenskar som tyckt att det ir en bra idé att släppa in dessa som har ett finger med detta detta
5154,13.0,0,det var alltså ebba på den hemska bilden    vila i frid  flicka lilla
2315,26.0,1,varför skulle det vara så otroligt  finns nog många på migrationsverket och på andra ställen i samhället som stödjer dem och skulle kunna ge dem info
8316,,1,jag kände igen hjulsta bilen från första bilden det är från hidinge backe bra att de står polisen verkar verkligen veta vem som greps i hjulsta
8283,,1,trovärdighet nolla riskerar ju tråden genom att lägga ut desinformation tycker du
1085,14.0,0,möjligt men hade det inte dött ännu fler om han fortsatt vansinnesfärden gatan ner
2524,97.0,0,han satt inne här  och var adopterad till sverige vad jag förstod   när han släpptes vet jag inte och om han lämnat sverige och kommit tillbaks vet jag tyvärr inte heller  men när man hör adopterad så antar man ju att det är från barnsben   men har tyvärr ingen mer info än det jag skrev  min bekanta sover men jag ska fiska lite mer i morgon om jag kan  har skickat bilden på killen med barnen från södertälje som ni länkade facebook till och ska se om han kan säga något mer om det kan vara han
6564,,1,hur vet du att han jobbar ägare
3198,12.0,1,borde inte sprängmedeln hittats igår innan man bärgade lastbilen  luktar fake news
6162,,1,ja det blir ju lite pinsamt om det kan sig vara mycket sinnesförvirrat sällskap som ligger bakom jag menar fransmännen gör antagligen detta för att de tror det är just terroristattentat vad jag minns gjorde knappast något liknande under vansinnesfärden i gamla stan
7747,,1,det är som att vakna upp med en baksmälla men var förbannad att man låtit det gå så långt eller är detta ett nytt skede i ett långt krig mot jihadism för sunni islam
67,7.0,0,sannolikt en kapad lastbil  som i berlin
7216,,1,det är tur muslim barnet du tänker på har någon unge som stod och garvade och gjorde grimascher bakom glasögonen reporter den ville bara vrida nacken av ungen
2269,13.0,0,har inte kommit ut och lär inte göra det dom närmsta dagarna heller
6422,,1,man vi anser sverige av sig själv att skylla vilket stämmer allt sånt här som hade kunnat undvikas om vi inte valt in mångkultursvurmande politiker
5483,,1,varför i helvete då inte just nu att en stor del av de vi släpper in är terrorister som hyllar västvärldens värderingar har vi vetat i bra många år nu finns de helt utvecklingsstörda i regeringen
7154,,1,ser att politikerna står på kö vid brottsplatsen för att hyra upp sig som smaklöst vi är de som har möjliggjort det här dådet
7566,,1,Aja nej det förstod jag inte att dom pratade om gränskontroller åt det hållet jag trodde de skulle införa mer taggtråd för att få in färre västhatare ok men det är kanske är vettigt ändå att kunna kolla utgående och det kommer ju trots allt andra länder som tar emot västhatare med öppna armar så som pakistan och tyskland
3447,3.0,0,det är ni
2367,125.0,0,det är inte så konstigt egentligen  en lastbil i full fart på en gågata är rent intuitivt något riskabelt  det hade kunnat gå mycket värre  men på grund av tillfälligheter såsom att folk hör att lastbilen är på väg  folk kanske skriker  vindriktningen kanske gör att lastbilens rusande motor hörs etc  kan de flesta hunnit hoppa undan i sista sekund     på en bild från insidan av en affär ser man ju hur otroligt fort lastbilen kör  men på andra bilder ser man betongstopp  antagligen utplacerade just pga terrorrisken  som verkar stå utplacerade såpass tätt att lastbilen måste ha sicksackat sakta på just dessa ställen  för inte kan väl lastbilen ha forcerat dessa betongstopp  fanns det en raksträcka på drottninggatan där lastbilen kunde få upp farten
