,n,Labels,comment_text
3570,111.0,0,det är väl ett löst begrepp därför att det inte finns några klara gränslinjer  de personhistorier jag via media tagit del av om ensamma gm i is dåd senaste åren har alla innehållit en betydande  personlig problematik med separationer från familjen  svårigheter att behålla jobb etc  precis som hos skolskyttarna  inkl anton med sitt svärd i fjol i trollhättan  så verkar det ha funnits en stor ilska och frustration över de egna misslyckandena och svårigheterna som till slut riktats utåt mot helt oskyldiga människor     föga förvånande om det t ex visar sig stämma att misstänkt gm på något vis blivit utslängd ur hemmet av sin familj den familj han bodde med
5694,,1,Och trycker man för att få flagga på deras facebook profil nej just det svenska landet är en rasistsymbol
222,7.0,0,lutar det   ifall nån glömt i handbroms
5768,,1,svårt att se att detta för en planerad attack för hur visste han kanske en spendrupsbil skulle finnas där och fullt möjlig att ta känns lite som en knäppgök som hela chansen när såg den hans handlande efter är väl egentligen inte helt typiskt varför han drog hem direkt förorten
48,23.0,0,folk överkörda av lastbil på drottningatan sa dom på svt nyss   svt återkommer senare med mer uppgifter     vafan ut å filma terrorisen direkt
573,38.0,0,hon jagar och har även gjort värnplikten så att hon skulle känna igen skottlossning i en sådan här situation tror jag till   på    men visst ska man ta vissa vittnesmål med en nypa salt i ett panikartat tillstånd
1236,42.0,0,kan köpa det  men  vem är då mannen polisen söker via bild  random  fel fokus  och  varför hade då gm gärningsman  blir gärna motbevisad  givetvis  allt är spekulationer trots allt  sen tror jag inte heller att polisen säger allting som man vet
4730,,1,vi har varit naiva de var snarare en tidsfråga innan detta skedde
6031,,1,tycker också att det är frågan om exakt varför man låste ner all kollektivtrafik det var ju inte så atl man stängde ner trafiken o sedan satte igång att kontrollera resande identifiera människor utan man stängde slutligen av tunnelbanan så att tusentals människor skulle måsta driva runt miltals i en terrordrabbad stad från början skulle ju först alla stängas in i butiker med mera i upp till fem timmar har vi ju hört men sedan ändrades det och då skulle alla plötsligt ut på gatorna utan möjlighet till söka skydd eller ta sig från city snabbt och effektivt varför är väl ingen som undrat något över det eller gett en förklaring nån journalist kanske som frågat någon i ansvarig ställning efter nån typ av förklaring haha nej jag skoja bara the silly me
5589,,1,personen ligger överkörd mycket blod och urin som har avlägsnats från dem
2282,14.0,0,en läkare tror ja dom som avgör om personen ska döds förklaras eller inte
4205,24.0,1,tack  det var lite konkretare än att börja jiddra det    det känns som många fastnat i att den andra snubben såg ut som jihadist
267,8.0,0,vi får se gubben  återkom om  timmar tack
1104,18.0,0,jag känner ironin   det har inte heller hänt så ofta att tunga fordon kör in i vandrande folkhop
2305,34.0,0,live tv  terrorattacken i stockholm  verkar vara två gripna  en i märsta och en i hjulsta  kanske två olika ingripanden som beskrivs  pendeltågsmannen och bilmannen menar jag  mycket förvirrande uppgifter nu känns det som
6061,,1,fjäder i hatten för svt de här ska vi inte glömma Ukraina är under attack och svt gör sitt bästa för att krossa desinformation
1935,17.0,0,det beror på att kungen är sveriges statschef   fb  lastbil har kört in i folkmassa i stockholm
386,9.0,0,misstänkt gm gripen på olof palmes gata enligt tv
1701,40.0,0,jag tror inte rätt man är gripen  polisen är väldigt luddiga i sina formuleringar    kanske blir som när anna lindh mördades  en helt oskyldig fick skiten tills de hade rätt person  kändes som att det var för att visa handlingskraft
1628,33.0,0,många av dessa fordon  speciellt bussar har dock integrerade nycklar som inte går att ta med sig när du lämnar fordonet  du kan enkom dra huvudströmmen  vilket är väldigt enkelt att starta upp
4991,,1,varför mörkar svenskarna dödssiffran
2714,55.0,0,bilden är från gripande i hjulsta inatt  finns även samma bild på aftonbladet expressen fast där är den blurrad så man ser inte ansiktet men allt annat är samma och enligt deras artiklar så har de gjort tillslag där och hämtat in personen ifråga för något angående händelsen igår    artikeln jag har hämtat bilderna ifrån
3227,3.0,0,bilden funkar inte
5439,,1,är det inte helt otroligt att inte fler var skadade dog jag tyckte inte först att idioten åkt så fort på drottninggatan men de där lejonen som ska hindra trafik verkar trots allt haft en vis och om jag räknade rätt fastnade minst ett lejon i under lastbilen och uppstod trängsel som gjorde att många blev varnade och därmed fick ett par minuters förvarning något som sannolikt räddade livet på rätt många jag förstår faktiskt varför vi ej hade bättre hinder på vägarna något som tvingat fordon att sicksacka
1563,20.0,0,han som syntes på bilderna verkar vara hittad då  men tanke på att han ser ut som han som greps
2760,45.0,0,är det inte väldigt konstigt att inte drottninggatan har ordentliga spärrar för biltrafik på samma sätt som man har borta vid riksdagen  hela gatan är ju idag optimerad för terrordåd när den är smal och trång sett till hur mycket folk som rör sig där
5896,,1,jag blev extremt förvånad om det inte vore en muslim som begått alla fasansfulla dåd tyvärr är det världen vi lever i i dagsläget det var fan inte rasistiskt att bekräfta fakta om att majoriteten utav världens terroristattacker utförs utav Gud jag hoppas att andra individer befann var på plats mår bra iallafall hoppas också att denna händelse kan få våran naiva regering att öppna sina ögon för verkligheten om att allt inte är frid och fröjd i Irak land
209,13.0,0,ja  exakt  detta påpekade jag i en annan tråd  ser framemot sd tårar
909,24.0,0,fördelen med att bo i en håla är att folksamlingar att blir så små att det inte är värt att göra ett liknande attentat
1289,2.0,0,tunnelbanan då
4694,15.0,0,inget av det du rablar upp kan man se från bilden som spreds i media
1866,16.0,0,även jag tyckte nästan att det var det jävligaste  hunden har ju inte röstat för detta
1842,22.0,0,fanns en annan bild på hennes avslitna fot  såg inte fint ut men med några timmars operation så bör den kunna räddas
2497,78.0,0,föräldrarna har redan gett tillåtelse till någon att dela bilden på fb   har du ens sett bilden  står klart och tydligt   av respekt tänker jag inte länka till den igen men jag vill redan ut frågetecken kring den   det står att det är sista bilden som är tagen på henne men man ser inte en  åring utan ett barn på bilden     länken finns för fan i tråden om ni vill se bilden  behöver inte ens länka  bara sök
5091,,1,Börja med källa eller bli anklagad för att ha fake news du väljer
4350,49.0,0,som tidigare nämt  så har jag också information angående dödsantalet  jag drar mig för att säga vilken befogenhet personen har  men h n jobbar inom polisen  enligt den personen är det troliga dödsantalet  personer  jag förmedlar bara fakta  vill ni tro på det eller inte  är upp till er
958,34.0,0,herregud vilka bilder i aftonbladet live precis   folk springer i panik  några kastar sig in i en butik och hinner på sekunden ta sig i säkerhet innan lastbilen kör förbi i sanslös fart   jävlar
1793,21.0,0,vet någon vem som kört lastbilen      vem är gripen   står i kvällstidningarna    vad hände med den som körde lastbilen   dog han
2088,16.0,0,det är sant men fint att det finns kärlek kvar och inte bara hat i världen
2702,6.0,0,också nyfiken på vem det är
331,14.0,0,känns som man ska ta skottlossning med en nypa salt     allt tyder på terrorattack
5195,,1,jag kommer att berätta hur invandraren från skarpnäck som bara tog tunnelbanan in till centralen där knuffade han ner en svensk dam framför tåget sedan låg han ner igen detta kanske är något liknande en arg invandrare från märsta åker till stan här ser han en lastbil som står med nycklarna i och han far chansen att saboter sd lite han hoppar in i bilen och dödar lite folk sedan tar han pendeln hem till märsta
4503,13.0,0,men  men  det räcker väl med att sätta en pistol till chaufförens huvud
4320,10.0,0,tre avled på drottninggatan och en på sjukhus enligt tv
2459,22.0,0,han är mycket mer lik killen de visade bilder på i tunnelbanan än långa snubben som står med  barn i kring sig
1774,19.0,0,polisen har spärrat av vägen där villorna längs med vägen tar slut  dessutom står det i märstas lokala nättidning
4366,3.0,0,ekholmsgränd i vårby
5545,,1,inga måste än så länge sparka hela tiden de är inte väl förberedda alls det säger ni bara för att lugna folket de har ingen koll alls
4006,9.0,0,just ygeman brukar dock vara både saklig och trovärdig
3484,26.0,0,hur vet du det då  för att alla säger det    om det är en ensam galning utan ideologiska motiv så räknas det ju inte som terrorattack
5050,,1,jag antar att alla ändå sprang för sitt liv vid det jag inte hängde kvar för att fota galningen
3101,27.0,0,men jag skrev ju för fan varför den luktar krut  avgasrening ger den effekten när den belastas    och dessutom  som en annan skrev  airbagen luktar också krut
5958,,1,svårt att förstå att detta var en planerad flykt för självklart visste han att en spendrupsbil skulle finnas öppen och fullt möjlig att ta känns lite som en knäppgök som tog chansen när vid den hans handlande efter kriget väl heller inte helt typiskt då han drog hem till förorten
2897,74.0,0,anta att du är chaufför och börjar backa  då springer någon fram och börjar vifta och skrika och peka bakåt  stannar du då inte och kliver ut för att kolla  då har du antingen nycklarna i näven eller kvar i tändningslåset  i vilket fall lätt åtkomliga för den som vill ta dem  du får en smäll  ev med något tillhygge och gm kan ta nyckeln  hoppa in och köra iväg  konstigare är det inte
